referrer,views_total,views_unique
keptn.sh,252,57
github.com,101,27
Google,90,41
cncf.io,22,7
medium.com,9,3
linkedin.com,6,2
contribute.cncf.io,5,1
dynatrace.com,4,3
statics.teams.cdn.office.net,3,2
chatgpt.com,2,1
