referrer,views_total,views_unique
keptn.sh,454,74
Google,318,49
github.com,199,43
medium.com,31,6
youtube.com,23,3
cncf.io,12,5
contribute.cncf.io,8,3
conventionalcommits.org,6,2
lifecycle.keptn.sh,6,2
logz.io,2,2
