referrer,views_total,views_unique
keptn.sh,148,42
github.com,121,29
Google,80,31
Bing,12,1
cncf.io,11,8
medium.com,11,5
contribute.cncf.io,5,2
chatgpt.com,3,3
linkedin.com,2,2
t.co,2,1
