referrer,views_total,views_unique
github.com,695,44
lifecycle.keptn.sh,462,78
Google,182,30
medium.com,82,8
aperta-fons-bf53f.web.app,28,5
contribute.cncf.io,15,1
dev-jira.dynatrace.org,7,2
goodfirstissues.com,3,2
usc-word-edit.officeapps.live.com,2,1
Bing,2,1
