referrer,views_total,views_unique
github.com,91,7
keptn.sh,51,17
Google,15,12
cncf.io,3,2
yandex.ru,2,2
DuckDuckGo,1,1
lifecycle.keptn.sh,1,1
medium.com,1,1
perplexity.ai,1,1
t.co,1,1
