time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-15 00:00:00+00:00,147,42,40,37
2026-07-16 00:00:00+00:00,142,45,39,38
2026-07-17 00:00:00+00:00,202,52,54,42
2026-07-18 00:00:00+00:00,98,36,97,69
2026-07-19 00:00:00+00:00,302,69,94,77
2026-07-20 00:00:00+00:00,117,60,61,45
2026-07-21 00:00:00+00:00,305,53,44,38
2026-07-22 00:00:00+00:00,2494,148,35,32
2026-07-23 00:00:00+00:00,1870,161,55,49
2026-07-24 00:00:00+00:00,170,37,74,53
2026-07-25 00:00:00+00:00,162,51,78,66
2026-07-26 00:00:00+00:00,3430,56,98,89
2026-07-27 00:00:00+00:00,115,29,61,42
2026-07-28 00:00:00+00:00,83,46,46,30
