referrer,views_total,views_unique
keptn.sh,403,50
Google,108,44
github.com,98,23
yandex.ru,75,1
cncf.io,26,10
DuckDuckGo,15,3
Bing,15,1
medium.com,12,5
goodfirstissues.com,8,1
lifecycle.keptn.sh,7,3
