referrer,views_total,views_unique
github.com,1025,77
keptn.sh,408,70
Google,293,59
summerofcode.withgoogle.com,30,17
readthedocs.org,29,1
youtube.com,27,1
infoq.com,18,10
t.co,16,3
lifecycle.keptn.sh,14,3
medium.com,13,7
