referrer,views_total,views_unique
keptn.sh,302,62
Google,229,43
v1.keptn.sh,153,2
github.com,133,18
thenewstack.io,27,20
dt-rnd.atlassian.net,11,1
cncf.io,9,3
Bing,8,3
medium.com,7,5
contribute.cncf.io,5,4
