url_path,views_total,views_unique
/keptn/lifecycle-toolkit,396,158
/keptn/lifecycle-toolkit/pulls,232,6
/keptn/lifecycle-toolkit/commits/main,114,4
/keptn/lifecycle-toolkit/issues,82,16
/keptn/lifecycle-toolkit/tree/main/examples,51,9
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/config/samples/function_execution,42,3
/keptn/lifecycle-toolkit/issues/227,37,3
/keptn/lifecycle-toolkit/pull/3620,35,3
/keptn/lifecycle-toolkit/actions,32,4
/keptn/lifecycle-toolkit/tree/main/examples/support,32,3
