url_path,views_total,views_unique
/keptn/lifecycle-toolkit,830,268
/keptn/lifecycle-toolkit/issues,517,39
/keptn/lifecycle-toolkit/pulls,454,26
/keptn/lifecycle-toolkit/issues/2823,176,61
/keptn/lifecycle-toolkit/pull/3233,124,11
/keptn/lifecycle-toolkit/blob/main/test/chainsaw/scheduling-gates/simple-deployment-restart-pod/chainsaw-test.yaml,76,3
/keptn/lifecycle-toolkit/commits/main,66,7
/keptn/lifecycle-toolkit/pull/3257,61,7
/keptn/lifecycle-toolkit/tree/main/chart,55,9
/keptn/lifecycle-toolkit/tree/main/docs,53,9
