url_path,views_total,views_unique
/keptn/lifecycle-toolkit,304,180
/keptn/lifecycle-toolkit/issues,57,24
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/config/samples/function_execution,42,3
/keptn/lifecycle-toolkit/tree/main/examples,39,12
/keptn/lifecycle-toolkit/issues/3589,35,4
/keptn/lifecycle-toolkit/pull/3620,35,3
/keptn/lifecycle-toolkit/pulls,28,9
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/config/samples/python_execution,28,3
/keptn/lifecycle-toolkit/tree/main/dashboards/grafana,26,8
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/config/samples,25,3
