referrer,views_total,views_unique
keptn.sh,157,43
Google,86,32
github.com,70,27
Bing,12,1
cncf.io,11,8
medium.com,11,5
contribute.cncf.io,5,2
linkedin.com,2,2
chatgpt.com,2,2
t.co,2,1
