url_path,views_total,views_unique
/keptn/lifecycle-toolkit,190,122
/keptn/lifecycle-toolkit/issues,36,19
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,17,10
/keptn/lifecycle-toolkit/pull/3906,15,9
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/base/container-task.yaml,11,5
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/README.md,11,3
/keptn/lifecycle-toolkit/tree/main,10,6
/keptn/lifecycle-toolkit/tree/main/examples,10,5
/keptn/lifecycle-toolkit/issues/3360,10,3
/keptn/lifecycle-toolkit/pulls,9,9
