url_path,views_total,views_unique
/keptn/lifecycle-toolkit,219,133
/keptn/lifecycle-toolkit/issues,69,17
/keptn/lifecycle-toolkit/pull/3113/files,33,3
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,32,6
/keptn/lifecycle-toolkit/pulls,29,7
/keptn/lifecycle-toolkit/issues/3121,26,7
/keptn/lifecycle-toolkit/pull/3580,25,4
/keptn/lifecycle-toolkit/tree/main/docs,20,7
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/controllers/lifecycle,19,3
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/controllers,17,3
