url_path,views_total,views_unique
/keptn/lifecycle-toolkit,318,148
/keptn/lifecycle-toolkit/pulls,87,9
/keptn/lifecycle-toolkit/issues,63,15
/keptn/lifecycle-toolkit/tree/main/chart,60,11
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,60,11
/keptn/lifecycle-toolkit/tree/main/examples,46,13
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-1,36,2
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,34,3
/keptn/lifecycle-toolkit/blob/main/metrics-operator/controllers/common/providers/prometheus/prometheus.go,33,7
/keptn/lifecycle-toolkit/pull/3711,31,5
