url_path,views_total,views_unique
/keptn/lifecycle-toolkit,76,62
/keptn/lifecycle-toolkit/pulls,15,8
/keptn/lifecycle-toolkit/issues,10,4
/keptn/lifecycle-toolkit/discussions,6,6
/keptn/lifecycle-toolkit/blob/main/release-please-config.json,5,1
/keptn/lifecycle-toolkit/tree/main,3,2
/keptn/lifecycle-toolkit/actions/runs/22810592591/job/66166727135,3,1
/keptn/lifecycle-toolkit/blob/main/.github/workflows/release.yml,3,1
/keptn/lifecycle-toolkit/tree/main/.github,3,1
/keptn/lifecycle-toolkit/tree/main/.github/workflows,3,1
