referrer,views_total,views_unique
Google,135,31
keptn.sh,96,44
medium.com,36,6
DuckDuckGo,23,3
github.com,14,8
cncf.io,10,7
gm-sdv.atlassian.net,5,1
jobspring-prod-uploads.s3.amazonaws.com,5,1
search.brave.com,2,1
Bing,2,1
