referrer,views_total,views_unique
Google,218,38
keptn.sh,165,44
github.com,79,20
DuckDuckGo,63,2
Bing,15,3
cncf.io,9,6
chatgpt.com,8,3
gartner.atlassian.net,8,1
statics.teams.cdn.office.net,6,3
medium.com,4,3
