url_path,views_total,views_unique
/keptn/lifecycle-toolkit,340,194
/keptn/lifecycle-toolkit/issues,110,30
/keptn/lifecycle-toolkit/pulls,64,17
/keptn/lifecycle-toolkit/tree/main/examples/support,64,5
/keptn/lifecycle-toolkit/tree/main/examples,57,9
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,51,13
/keptn/lifecycle-toolkit/tree/main/examples/support/observability,35,3
/keptn/lifecycle-toolkit/pull/3487,34,5
/keptn/lifecycle-toolkit/pull/3500,32,8
/keptn/lifecycle-toolkit/tree/main/examples/support/metrics,31,2
