referrer,views_total,views_unique
keptn.sh,218,43
github.com,57,19
Google,48,26
contribute.cncf.io,10,1
cncf.io,8,3
medium.com,4,3
chatgpt.com,4,3
tpx.sys.comcast.net,2,1
Bing,1,1
gist.github.com,1,1
