referrer,views_total,views_unique
github.com,681,72
Google,264,57
keptn.sh,256,61
summerofcode.withgoogle.com,29,16
readthedocs.org,29,1
infoq.com,19,11
t.co,15,3
medium.com,13,7
lifecycle.keptn.sh,12,2
linkedin.com,11,3
