url_path,views_total,views_unique
/keptn/lifecycle-toolkit,226,137
/keptn/lifecycle-toolkit/issues,61,16
/keptn/lifecycle-toolkit/pulls,41,9
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,32,6
/keptn/lifecycle-toolkit/pull/3113/files,30,3
/keptn/lifecycle-toolkit/tree/main/docs,26,8
/keptn/lifecycle-toolkit/pull/3580,25,4
/keptn/lifecycle-toolkit/pull/3559,22,5
/keptn/lifecycle-toolkit/tree/main/dashboards/grafana,19,5
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/controllers/lifecycle,19,3
