time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-28 00:00:00+00:00,86,27,20,19
2025-12-29 00:00:00+00:00,34,18,24,18
2025-12-30 00:00:00+00:00,45,30,17,14
2025-12-31 00:00:00+00:00,178,45,40,25
2026-01-01 00:00:00+00:00,46,24,11,11
2026-01-02 00:00:00+00:00,43,23,44,25
2026-01-03 00:00:00+00:00,49,27,19,15
2026-01-04 00:00:00+00:00,78,54,21,21
2026-01-05 00:00:00+00:00,62,35,25,13
2026-01-06 00:00:00+00:00,59,38,40,18
2026-01-07 00:00:00+00:00,49,25,23,18
2026-01-08 00:00:00+00:00,70,25,41,19
2026-01-09 00:00:00+00:00,35,24,14,11
2026-01-10 00:00:00+00:00,79,30,43,22
