referrer,views_total,views_unique
github.com,1859,66
keptn.sh,415,66
Google,375,51
linkedin.com,58,25
com.linkedin.android,29,10
lifecycle.keptn.sh,25,2
medium.com,23,6
Bing,14,4
dev-jira.dynatrace.org,12,2
summerofcode.withgoogle.com,11,2
