referrer,views_total,views_unique
Google,55,25
keptn.sh,46,18
github.com,13,8
cncf.io,4,3
Bing,2,2
DuckDuckGo,2,2
testkube.io,2,2
kagi.com,1,1
medium.com,1,1
perplexity.ai,1,1
