url_path,views_total,views_unique
/keptn/lifecycle-toolkit,188,151
/keptn/lifecycle-toolkit/issues,26,17
/keptn/lifecycle-toolkit/pulls,18,14
/keptn/lifecycle-toolkit/pull/3906,8,4
/keptn/lifecycle-toolkit/tree/main/chart,8,4
/keptn/lifecycle-toolkit/tree/main/examples,7,6
/keptn/lifecycle-toolkit/tree/main,7,4
/keptn/lifecycle-toolkit/commit/ffc01b626a8d21de7f9504c5529af6c9c2fae7e3,6,6
/keptn/lifecycle-toolkit/releases/tag/keptn-v2.5.0,6,5
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,6,5
