referrer,views_total,views_unique
keptn.sh,507,57
Google,154,47
github.com,87,19
yandex.ru,75,1
cncf.io,17,7
Bing,17,2
DuckDuckGo,16,4
medium.com,9,5
lifecycle.keptn.sh,6,3
goodfirstissues.com,4,2
