time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-12 00:00:00+00:00,88.0,11.0,249,25
2024-08-13 00:00:00+00:00,56.0,7.0,229,25
2024-08-14 00:00:00+00:00,10.0,5.0,63,18
2024-08-15 00:00:00+00:00,27.0,7.0,199,15
2024-08-16 00:00:00+00:00,100.0,11.0,145,21
2024-08-17 00:00:00+00:00,58.0,9.0,62,6
2024-08-18 00:00:00+00:00,3.0,2.0,21,12
2024-08-19 00:00:00+00:00,74.0,12.0,202,26
2024-08-20 00:00:00+00:00,168.0,11.0,214,28
2024-08-21 00:00:00+00:00,208.0,8.0,162,30
2024-08-22 00:00:00+00:00,61.0,16.0,581,30
2024-08-23 00:00:00+00:00,7.0,6.0,57,16
2024-08-24 00:00:00+00:00,30.0,7.0,27,13
2024-08-25 00:00:00+00:00,,,18,10
