referrer,views_total,views_unique
github.com,320,24
keptn.sh,128,45
Google,71,40
Bing,14,1
medium.com,11,6
dynatrace.com,7,1
cncf.io,6,5
contribute.cncf.io,6,3
statics.teams.cdn.office.net,4,1
chatgpt.com,2,2
