referrer,views_total,views_unique
Google,323,52
keptn.sh,274,54
Bing,181,4
github.com,169,31
medium.com,45,8
statics.teams.cdn.office.net,7,2
youtube.com,6,2
cncf.io,4,4
DuckDuckGo,2,2
skyscanner.atlassian.net,2,1
