referrer,views_total,views_unique
keptn.sh,164,50
Google,93,32
github.com,84,26
cncf.io,24,9
medium.com,6,2
summerofcode.withgoogle.com,6,1
contribute.cncf.io,4,4
linkedin.com,4,1
chatgpt.com,4,1
statics.teams.cdn.office.net,2,1
