referrer,views_total,views_unique
github.com,28,6
keptn.sh,13,9
Google,7,4
cncf.io,2,2
dynatrace.com,1,1
chat.nowuse.one,1,1
Bing,1,1
plural.sh,1,1
medium.com,1,1
