url_path,views_total,views_unique
/keptn/lifecycle-toolkit,219,148
/keptn/lifecycle-toolkit/issues,56,22
/keptn/lifecycle-toolkit/tree/main/chart,36,5
/keptn/lifecycle-toolkit/tree/main/docs,33,7
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,27,7
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,24,8
/keptn/lifecycle-toolkit/pulls,20,10
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,19,8
/keptn/lifecycle-toolkit/tree/main/examples,19,4
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,18,3
