referrer,views_total,views_unique
keptn.sh,400,54
Google,240,36
github.com,227,18
statics.teams.cdn.office.net,38,3
thenewstack.io,34,22
cncf.io,11,3
dt-rnd.atlassian.net,9,1
medium.com,3,3
tpx.sys.comcast.net,3,1
DuckDuckGo,2,2
