referrer,views_total,views_unique
keptn.sh,317,60
github.com,101,26
Google,97,41
v1.keptn.sh,12,1
cncf.io,7,4
anchore.com,3,1
gitcode.com,3,1
dynatrace.com,2,2
linkedin.com,2,2
Bing,2,2
