referrer,views_total,views_unique
keptn.sh,102,41
Google,84,42
github.com,63,19
Bing,20,3
kyverno.github.io,19,2
statics.teams.cdn.office.net,13,3
cncf.io,9,4
medium.com,9,3
search.brave.com,9,1
chatgpt.com,3,3
