referrer,views_total,views_unique
keptn.sh,167,51
github.com,68,19
Google,51,29
kyverno.github.io,15,1
cncf.io,12,5
Bing,5,3
contribute.cncf.io,5,2
cloudnativenow.com,2,2
medium.com,2,1
dynatrace.com,1,1
