referrer,views_total,views_unique
keptn.sh,589,67
Google,161,45
github.com,147,34
youtube.com,62,3
DuckDuckGo,23,3
cncf.io,20,9
t.co,10,2
lifecycle.keptn.sh,8,1
search.brave.com,6,2
contribute.cncf.io,5,3
