url_path,views_total,views_unique
/keptn/lifecycle-toolkit,255,173
/keptn/lifecycle-toolkit/issues,54,18
/keptn/lifecycle-toolkit/pulls,43,9
/keptn/lifecycle-toolkit/tree/main/chart,40,9
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,32,7
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,30,9
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,27,7
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,20,4
/keptn/lifecycle-toolkit/tree/main/examples,19,6
/keptn/lifecycle-toolkit/blob/main/lifecycle-operator/chart/README.md,19,4
