time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-09 00:00:00+00:00,137,44,15,7
2026-02-10 00:00:00+00:00,109,34,10,8
2026-02-11 00:00:00+00:00,204,38,19,8
2026-02-12 00:00:00+00:00,100,35,9,5
2026-02-13 00:00:00+00:00,215,50,15,10
2026-02-14 00:00:00+00:00,171,47,12,6
2026-02-15 00:00:00+00:00,181,50,5,5
2026-02-16 00:00:00+00:00,344,78,4,3
2026-02-17 00:00:00+00:00,255,107,10,9
2026-02-18 00:00:00+00:00,104,63,19,9
2026-02-19 00:00:00+00:00,106,45,26,8
2026-02-20 00:00:00+00:00,73,26,19,13
2026-02-21 00:00:00+00:00,94,64,11,8
2026-02-22 00:00:00+00:00,53,35,3,2
