referrer,views_total,views_unique
github.com,896,44
lifecycle.keptn.sh,370,93
Google,222,36
medium.com,82,6
youtube.com,24,1
com.linkedin.android,18,3
docsy.dev,16,1
Bing,13,2
dev-jira.dynatrace.org,9,2
DuckDuckGo,2,2
