referrer,views_total,views_unique
Google,239,41
keptn.sh,181,49
github.com,151,24
DuckDuckGo,63,2
statics.teams.cdn.office.net,55,6
kyverno.github.io,19,2
medium.com,13,6
Bing,10,2
gartner.atlassian.net,8,1
cncf.io,7,4
