referrer,views_total,views_unique
keptn.sh,639,63
Google,137,49
github.com,106,25
yandex.ru,75,1
cncf.io,21,8
medium.com,20,4
DuckDuckGo,15,3
Bing,15,1
lifecycle.keptn.sh,9,3
goodfirstissues.com,8,1
