referrer,views_total,views_unique
github.com,714,66
Google,249,53
keptn.sh,220,58
summerofcode.withgoogle.com,37,19
readthedocs.org,29,1
infoq.com,19,11
t.co,14,3
medium.com,13,7
lifecycle.keptn.sh,12,3
linkedin.com,11,3
