referrer,views_total,views_unique
keptn.sh,288,59
Google,67,31
github.com,53,18
cncf.io,10,8
contribute.cncf.io,6,3
statics.teams.cdn.office.net,5,2
Bing,3,2
thenewstack.io,3,2
m.sogou.com,3,1
medium.com,2,1
