referrer,views_total,views_unique
keptn.sh,667,53
github.com,293,37
Google,251,33
Bing,40,4
medium.com,12,7
cncf.io,8,7
contribute.cncf.io,5,2
chatgpt.com,4,2
v1.keptn.sh,4,1
thenewstack.io,3,2
