referrer,views_total,views_unique
github.com,1193,67
keptn.sh,465,79
Google,325,56
dynatrace.com,50,1
com.linkedin.android,28,7
linkedin.com,25,12
Bing,22,3
medium.com,18,5
lifecycle.keptn.sh,17,2
dev-jira.dynatrace.org,16,3
