referrer,views_total,views_unique
keptn.sh,208,38
Google,94,32
github.com,54,20
cncf.io,22,12
medium.com,15,6
Bing,13,2
chatgpt.com,4,3
linkedin.com,2,2
t.co,2,1
grep.app,2,1
