referrer,views_total,views_unique
keptn.sh,207,51
github.com,68,20
Google,54,31
kyverno.github.io,15,1
cncf.io,8,6
Bing,5,3
contribute.cncf.io,5,2
statics.teams.cdn.office.net,5,2
cloudnativenow.com,2,2
DuckDuckGo,1,1
