referrer,views_total,views_unique
github.com,771,43
lifecycle.keptn.sh,368,94
Google,224,37
medium.com,85,9
youtube.com,24,1
com.linkedin.android,16,2
docsy.dev,16,1
Bing,13,2
dev-jira.dynatrace.org,9,2
DuckDuckGo,2,2
