referrer,views_total,views_unique
Google,359,39
github.com,354,19
keptn.sh,273,55
thenewstack.io,23,11
medium.com,8,4
cncf.io,5,3
DuckDuckGo,2,2
dynatrace.com,2,1
statics.teams.cdn.office.net,2,1
search.brave.com,2,1
