referrer,views_total,views_unique
github.com,960,46
lifecycle.keptn.sh,392,89
Google,220,34
medium.com,82,6
youtube.com,24,1
com.linkedin.android,18,3
Bing,17,3
docsy.dev,16,1
linkedin.com,9,2
dev-jira.dynatrace.org,9,2
