referrer,views_total,views_unique
github.com,326,28
keptn.sh,284,53
Google,146,44
medium.com,21,5
cncf.io,12,6
statics.teams.cdn.office.net,10,3
Bing,9,2
dynatrace.com,7,2
alidocs.dingtalk.com,4,1
aperta-fons-bf53f.web.app,2,2
