referrer,views_total,views_unique
keptn.sh,204,36
Google,93,31
github.com,54,20
cncf.io,22,12
medium.com,14,5
Bing,13,2
contribute.cncf.io,11,2
chatgpt.com,6,4
t.co,2,1
grep.app,2,1
