referrer,views_total,views_unique
github.com,871,50
keptn.sh,591,72
Google,278,46
goodfirstissues.com,45,8
medium.com,32,10
Bing,25,6
summerofcode.withgoogle.com,20,4
linkedin.com,15,3
cncf.io,14,7
landscape.cncf.io,11,9
