url_path,views_total,views_unique
/keptn/lifecycle-toolkit,274,150
/keptn/lifecycle-toolkit/issues,65,22
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers/common/providers,51,8
/keptn/lifecycle-toolkit/issues/3727,39,9
/keptn/lifecycle-toolkit/tree/main/chart,35,8
/keptn/lifecycle-toolkit/tree/main/metrics-operator,32,9
/keptn/lifecycle-toolkit/graphs/contributors,30,7
/keptn/lifecycle-toolkit/blob/main/metrics-operator/controllers/common/providers/prometheus/prometheus.go,27,7
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers/common/providers/prometheus,26,3
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers,22,5
