url_path,views_total,views_unique
/keptn/lifecycle-toolkit,123,92
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,16,3
/keptn/lifecycle-toolkit/tree/main/chart,14,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-1,13,2
/keptn/lifecycle-toolkit/tree/main,11,4
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,10,5
/keptn/lifecycle-toolkit/issues,9,8
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/chart,9,4
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,8,2
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-1/app-pre-deploy-eval.yaml,7,3
