time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-19 00:00:00+00:00,1,1,53,21
2024-11-20 00:00:00+00:00,51,10,74,24
2024-11-21 00:00:00+00:00,26,10,112,33
2024-11-22 00:00:00+00:00,10,6,107,29
2024-11-23 00:00:00+00:00,11,8,22,8
2024-11-24 00:00:00+00:00,50,6,32,10
2024-11-25 00:00:00+00:00,266,11,150,31
2024-11-26 00:00:00+00:00,197,15,147,30
2024-11-27 00:00:00+00:00,14,6,159,28
2024-11-28 00:00:00+00:00,33,6,53,25
2024-11-29 00:00:00+00:00,6,4,51,19
2024-11-30 00:00:00+00:00,2,2,24,13
2024-12-01 00:00:00+00:00,7,3,15,11
2024-12-02 00:00:00+00:00,30,8,73,18
