referrer,views_total,views_unique
keptn.sh,468,58
Google,308,39
github.com,108,17
thenewstack.io,41,28
statics.teams.cdn.office.net,38,3
v1.keptn.sh,24,1
cncf.io,9,3
dt-rnd.atlassian.net,9,1
Bing,8,3
medium.com,5,5
