referrer,views_total,views_unique
github.com,794,42
lifecycle.keptn.sh,333,85
Google,244,35
medium.com,85,9
com.linkedin.android,15,1
Bing,13,2
dev-jira.dynatrace.org,9,2
DuckDuckGo,2,2
usc-word-edit.officeapps.live.com,2,1
t.co,2,1
