time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-22 00:00:00+00:00,155,89,40,31
2025-10-23 00:00:00+00:00,167,85,76,20
2025-10-24 00:00:00+00:00,168,87,63,14
2025-10-25 00:00:00+00:00,190,93,13,12
2025-10-26 00:00:00+00:00,300,109,10,10
2025-10-27 00:00:00+00:00,431,133,25,21
2025-10-28 00:00:00+00:00,301,133,9,9
2025-10-29 00:00:00+00:00,188,116,32,23
2025-10-30 00:00:00+00:00,156,91,21,16
2025-10-31 00:00:00+00:00,322,182,52,29
2025-11-01 00:00:00+00:00,159,79,18,14
2025-11-02 00:00:00+00:00,409,90,28,22
2025-11-03 00:00:00+00:00,278,135,29,21
2025-11-04 00:00:00+00:00,200,107,20,16
