url_path,views_total,views_unique
/keptn/lifecycle-toolkit,304,178
/keptn/lifecycle-toolkit/issues,56,22
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/config/samples/function_execution,42,3
/keptn/lifecycle-toolkit/pull/3620,35,3
/keptn/lifecycle-toolkit/issues/3589,33,4
/keptn/lifecycle-toolkit/tree/main/examples,29,11
/keptn/lifecycle-toolkit/pulls,28,9
/keptn/lifecycle-toolkit/tree/main/dashboards/grafana,28,9
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/config/samples/python_execution,28,3
/keptn/lifecycle-toolkit/tree/main/chart,25,9
