referrer,views_total,views_unique
Google,164,29
keptn.sh,127,42
github.com,35,10
cncf.io,11,7
medium.com,5,3
DuckDuckGo,3,1
search.brave.com,2,1
chat.deepseek.com,1,1
chatgpt.com,1,1
cloudevents.io,1,1
